entry_id,entry_name,question_id,question_name,answer_predicted
231,Roman private religion,Q_2375,Are they oral? (Scriptures),0
231,Roman private religion,Q_2948,Supreme high god is sky deity,0
255,Talismanic Religion,Q_3089,Sacrifice of adults,0
255,Talismanic Religion,Q_3100,Sacrifice of time required,1
255,Talismanic Religion,Q_3138,Other institutional bureaucracies,1
255,Talismanic Religion,Q_3122,Permanent scarring,0
255,Talismanic Religion,Q_2958,Supreme high god is fused with monarch,0
255,Talismanic Religion,Q_3166,Distinct language,0
255,Talismanic Religion,Q_3177,Formal bureaucracy within group,0
255,Talismanic Religion,Q_3149,Institutionalized military (by group),0
255,Talismanic Religion,Q_3093,Small-scale rituals,1
255,Talismanic Religion,Q_3109,Suicide required,0
255,Talismanic Religion,Q_3113,Constraints on sexual activity,0
255,Talismanic Religion,Q_3121,Property sacrifice required,0
255,Talismanic Religion,Q_3098,Castration required,0
255,Talismanic Religion,Q_3115,Child sacrifice required,0
255,Talismanic Religion,Q_2256,Violent conflict (within region),0
255,Talismanic Religion,Q_2324,Specific sacred sites,1
255,Talismanic Religion,Q_3129,Institutionalized punishment (by other),1
255,Talismanic Religion,Q_3147,Participate in military (by other),1
255,Talismanic Religion,Q_3173,Written language used (by other),1
255,Talismanic Religion,Q_3128,Formal education (by other),1
255,Talismanic Religion,Q_3107,Transitory pain/wounds required,0
255,Talismanic Religion,Q_3165,Institutionalized punishment (by group),0
255,Talismanic Religion,Q_3178,Taxes or tithis (by group),0
255,Talismanic Religion,Q_3175,Written language available (by other),1
255,Talismanic Religion,Q_2305,Violent conflict (outside region),0
255,Talismanic Religion,Q_3140,Taxes levied (by other),1
255,Talismanic Religion,Q_2948,Supreme high god is sky deity,1
255,Talismanic Religion,Q_3148,Formal education (by group),0
255,Talismanic Religion,Q_3108,Large-scale rituals,1
255,Talismanic Religion,Q_3133,Institutionalized military (by other),1
255,Talismanic Religion,Q_3074,Fictive kinship terminology,0
255,Talismanic Religion,Q_3163,Institutionalized elder care (by other),1
255,Talismanic Religion,Q_3120,Calibacy required,0
255,Talismanic Religion,Q_3157,Formal calendar (by group),0
255,Talismanic Religion,Q_3135,Formal legal code (by other),1
255,Talismanic Religion,Q_3095,Marginalization of out-group members,0
255,Talismanic Religion,Q_2322,Different types of monuments,0
255,Talismanic Religion,Q_3139,Formal calendar (by other),1
255,Talismanic Religion,Q_2945,Non-human supernatural beings,1
255,Talismanic Religion,Q_2944,Supreme high god chthonic,0
255,Talismanic Religion,Q_3151,Food provided (by other),1
255,Talismanic Religion,Q_3116,Ethical precepts,1
255,Talismanic Religion,Q_3088,Forgone food opportunities (taboos),0
255,Talismanic Religion,Q_3085,Physical risk taking,0
255,Talismanic Religion,Q_3132,Formal legal code (by group),0
263,Irish Catholicism,Q_3440,Supernatural punishment meted out in this lifetime,0
263,Irish Catholicism,Q_2305,Violent conflict (outside region),0
263,Irish Catholicism,Q_2256,Violent conflict (within region),1
263,Irish Catholicism,Q_2238,cultural contact accommodating,1
263,Irish Catholicism,Q_2271,Cultural contact competitive,1
263,Irish Catholicism,Q_2324,Specific sacred sites,1
263,Irish Catholicism,Q_2253,Are they written? (Scriptures),1
263,Irish Catholicism,Q_2252,Conception of apostasy,1
263,Irish Catholicism,Q_2375,Are they oral? (Scriptures),0
263,Irish Catholicism,Q_2254,Story of scripture origin,1
263,Irish Catholicism,Q_2351,Recognized religious leaders,1
284,Yolngu religion,Q_3173,Written language used (by other),1
284,Yolngu religion,Q_2238,cultural contact accommodating,1
284,Yolngu religion,Q_2914,Spatial location of afterlife,1
284,Yolngu religion,Q_2944,Supreme high god chthonic,0
284,Yolngu religion,Q_2958,Supreme high god is fused with monarch,0
284,Yolngu religion,Q_2948,Supreme high god is sky deity,0
284,Yolngu religion,Q_2271,Cultural contact competitive,1
284,Yolngu religion,Q_3233,Supreme high god has world knowledge,0
294,Xuanxue 玄學,Q_2305,Violent conflict (outside region),0
294,Xuanxue 玄學,Q_3440,Supernatural punishment meted out in this lifetime,0
294,Xuanxue 玄學,Q_2256,Violent conflict (within region),0
294,Xuanxue 玄學,Q_2945,Non-human supernatural beings,0
294,Xuanxue 玄學,Q_2351,Recognized religious leaders,1
294,Xuanxue 玄學,Q_3437,Supernatural beings bestow rewards,0
294,Xuanxue 玄學,Q_2928,Supernatural monitoring of prosocial norm adherence,0
294,Xuanxue 玄學,Q_2914,Spatial location of afterlife,0
294,Xuanxue 玄學,Q_2238,cultural contact accommodating,1
308,Neo-Assyrian Scholars,Q_2375,Are they oral? (Scriptures),0
308,Neo-Assyrian Scholars,Q_3088,Forgone food opportunities (taboos),0
308,Neo-Assyrian Scholars,Q_3178,Taxes or tithis (by group),0
308,Neo-Assyrian Scholars,Q_2967,In cemetery (formal burials),1
308,Neo-Assyrian Scholars,Q_3089,Sacrifice of adults,0
308,Neo-Assyrian Scholars,Q_3167,Water management (by other),1
308,Neo-Assyrian Scholars,Q_3100,Sacrifice of time required,1
308,Neo-Assyrian Scholars,Q_3144,Institutionalized judges (by group),0
308,Neo-Assyrian Scholars,Q_3140,Taxes levied (by other),1
308,Neo-Assyrian Scholars,Q_3129,Institutionalized punishment (by other),1
308,Neo-Assyrian Scholars,Q_3147,Participate in military (by other),1
308,Neo-Assyrian Scholars,Q_3074,Fictive kinship terminology,0
308,Neo-Assyrian Scholars,Q_3122,Permanent scarring,0
308,Neo-Assyrian Scholars,Q_3115,Child sacrifice required,0
308,Neo-Assyrian Scholars,Q_3117,Fasting required,0
308,Neo-Assyrian Scholars,Q_3095,Marginalization of out-group members,0
308,Neo-Assyrian Scholars,Q_3022,Conventional vs. moral distinction,0
308,Neo-Assyrian Scholars,Q_2253,Are they written? (Scriptures),0
308,Neo-Assyrian Scholars,Q_3107,Transitory pain/wounds required,0
308,Neo-Assyrian Scholars,Q_3174,Water management (by group),0
308,Neo-Assyrian Scholars,Q_3063,Extra-ritual in-group markers,0
308,Neo-Assyrian Scholars,Q_3154,Institutionalized judicial system (by other),1
308,Neo-Assyrian Scholars,Q_3156,Public food starage (by other),0
308,Neo-Assyrian Scholars,Q_3169,Public food storage (by group),0
308,Neo-Assyrian Scholars,Q_3085,Physical risk taking,0
308,Neo-Assyrian Scholars,Q_3098,Castration required,0
308,Neo-Assyrian Scholars,Q_3028,Social norms prescribed,1
308,Neo-Assyrian Scholars,Q_3132,Formal legal code (by group),0
308,Neo-Assyrian Scholars,Q_2254,Story of scripture origin,0
308,Neo-Assyrian Scholars,Q_3116,Ethical precepts,0
308,Neo-Assyrian Scholars,Q_3109,Suicide required,0
308,Neo-Assyrian Scholars,Q_3130,Institutionalized police force (by other),0
308,Neo-Assyrian Scholars,Q_3121,Property sacrifice required,0
308,Neo-Assyrian Scholars,Q_3113,Constraints on sexual activity,0
308,Neo-Assyrian Scholars,Q_3135,Formal legal code (by other),1
308,Neo-Assyrian Scholars,Q_3120,Calibacy required,0
308,Neo-Assyrian Scholars,Q_3127,Transportation infrastructure (by group),1
308,Neo-Assyrian Scholars,Q_2256,Violent conflict (within region),0
308,Neo-Assyrian Scholars,Q_3153,Institutionalized police force (by group),0
308,Neo-Assyrian Scholars,Q_3134,Transportation infrastructure (by group),0
308,Neo-Assyrian Scholars,Q_3145,Food provided (by group),1
308,Neo-Assyrian Scholars,Q_2305,Violent conflict (outside region),0
308,Neo-Assyrian Scholars,Q_3165,Institutionalized punishment (by group),0
310,Aztec Imperial Core,Q_2928,Supernatural monitoring of prosocial norm adherence,1
310,Aztec Imperial Core,Q_2958,Supreme high god is fused with monarch,0
310,Aztec Imperial Core,Q_3120,Calibacy required,0
310,Aztec Imperial Core,Q_2914,Spatial location of afterlife,1
310,Aztec Imperial Core,Q_3145,Food provided (by group),1
310,Aztec Imperial Core,Q_3093,Small-scale rituals,1
310,Aztec Imperial Core,Q_3108,Large-scale rituals,1
310,Aztec Imperial Core,Q_3175,Written language available (by other),1
310,Aztec Imperial Core,Q_3113,Constraints on sexual activity,1
310,Aztec Imperial Core,Q_2967,In cemetery (formal burials),1
310,Aztec Imperial Core,Q_2253,Are they written? (Scriptures),0
310,Aztec Imperial Core,Q_2968,Previously human spirits present,1
310,Aztec Imperial Core,Q_2842,Variety of supernatural beings,1
310,Aztec Imperial Core,Q_3121,Property sacrifice required,1
310,Aztec Imperial Core,Q_2238,cultural contact accommodating,1
310,Aztec Imperial Core,Q_2908,Spirit-mind different powers than body,1
310,Aztec Imperial Core,Q_3440,Supernatural punishment meted out in this lifetime,1
310,Aztec Imperial Core,Q_2252,Conception of apostasy,1
310,Aztec Imperial Core,Q_3233,Supreme high god has world knowledge,1
310,Aztec Imperial Core,Q_2964,Co-sacrifices in tomb/burial,1
310,Aztec Imperial Core,Q_2254,Story of scripture origin,0
310,Aztec Imperial Core,Q_3098,Castration required,0
310,Aztec Imperial Core,Q_2919,Supreme high god present,1
310,Aztec Imperial Core,Q_2256,Violent conflict (within region),1
310,Aztec Imperial Core,Q_2948,Supreme high god is sky deity,1
310,Aztec Imperial Core,Q_2945,Non-human supernatural beings,1
310,Aztec Imperial Core,Q_2944,Supreme high god chthonic,0
310,Aztec Imperial Core,Q_2374,Proselytizing,0
310,Aztec Imperial Core,Q_3088,Forgone food opportunities (taboos),1
310,Aztec Imperial Core,Q_2305,Violent conflict (outside region),1
310,Aztec Imperial Core,Q_2375,Are they oral? (Scriptures),0
310,Aztec Imperial Core,Q_2271,Cultural contact competitive,1
354,Priests and Scholars of Hellenistic Uruk,Q_3128,Formal education (by other),1
354,Priests and Scholars of Hellenistic Uruk,Q_2349,System for assigning religious afffiliation,1
354,Priests and Scholars of Hellenistic Uruk,Q_3158,Institutionalized famine relief (by group),1
354,Priests and Scholars of Hellenistic Uruk,Q_2254,Story of scripture origin,1
354,Priests and Scholars of Hellenistic Uruk,Q_2841,Formal burials,1
354,Priests and Scholars of Hellenistic Uruk,Q_3163,Institutionalized elder care (by other),1
354,Priests and Scholars of Hellenistic Uruk,Q_3135,Formal legal code (by other),1
354,Priests and Scholars of Hellenistic Uruk,Q_3132,Formal legal code (by group),1
354,Priests and Scholars of Hellenistic Uruk,Q_3028,Social norms prescribed,1
354,Priests and Scholars of Hellenistic Uruk,Q_3178,Taxes or tithis (by group),0
354,Priests and Scholars of Hellenistic Uruk,Q_2967,In cemetery (formal burials),1
354,Priests and Scholars of Hellenistic Uruk,Q_3164,Famine relief (by other),1
354,Priests and Scholars of Hellenistic Uruk,Q_3162,Poverty relief (by other),1
354,Priests and Scholars of Hellenistic Uruk,Q_3022,Conventional vs. moral distinction,0
354,Priests and Scholars of Hellenistic Uruk,Q_2374,Proselytizing,0
354,Priests and Scholars of Hellenistic Uruk,Q_3116,Ethical precepts,1
354,Priests and Scholars of Hellenistic Uruk,Q_2944,Supreme high god chthonic,0
354,Priests and Scholars of Hellenistic Uruk,Q_3156,Public food starage (by other),1
354,Priests and Scholars of Hellenistic Uruk,Q_3147,Participate in military (by other),1
354,Priests and Scholars of Hellenistic Uruk,Q_3168,Povery relief (by group),1
354,Priests and Scholars of Hellenistic Uruk,Q_3145,Food provided (by group),1
354,Priests and Scholars of Hellenistic Uruk,Q_2958,Supreme high god is fused with monarch,0
354,Priests and Scholars of Hellenistic Uruk,Q_3179,Instituionalized elder care (by group),1
355,Paul the Apostle,Q_3107,Transitory pain/wounds required,0
355,Paul the Apostle,Q_3121,Property sacrifice required,1
355,Paul the Apostle,Q_3179,Instituionalized elder care (by group),1
355,Paul the Apostle,Q_3157,Formal calendar (by group),1
355,Paul the Apostle,Q_2305,Violent conflict (outside region),1
355,Paul the Apostle,Q_3022,Conventional vs. moral distinction,1
355,Paul the Apostle,Q_2283,Iconography present,1
355,Paul the Apostle,Q_3166,Distinct language,0
355,Paul the Apostle,Q_3163,Institutionalized elder care (by other),1
355,Paul the Apostle,Q_3132,Formal legal code (by group),0
355,Paul the Apostle,Q_3095,Marginalization of out-group members,0
355,Paul the Apostle,Q_3144,Institutionalized judges (by group),0
355,Paul the Apostle,Q_3158,Institutionalized famine relief (by group),1
355,Paul the Apostle,Q_3165,Institutionalized punishment (by group),0
355,Paul the Apostle,Q_2324,Specific sacred sites,1
355,Paul the Apostle,Q_2964,Co-sacrifices in tomb/burial,0
355,Paul the Apostle,Q_2300,Official political support,1
355,Paul the Apostle,Q_3148,Formal education (by group),1
355,Paul the Apostle,Q_3169,Public food storage (by group),0
355,Paul the Apostle,Q_3085,Physical risk taking,0
355,Paul the Apostle,Q_3145,Food provided (by group),1
355,Paul the Apostle,Q_3162,Poverty relief (by other),1
355,Paul the Apostle,Q_3174,Water management (by group),0
355,Paul the Apostle,Q_3164,Famine relief (by other),1
355,Paul the Apostle,Q_3147,Participate in military (by other),1
355,Paul the Apostle,Q_3178,Taxes or tithis (by group),1
355,Paul the Apostle,Q_2929,Grave goods,0
355,Paul the Apostle,Q_2876,Special corpse treatment,0
355,Paul the Apostle,Q_3108,Large-scale rituals,1
355,Paul the Apostle,Q_3134,Transportation infrastructure (by group),0
355,Paul the Apostle,Q_2914,Spatial location of afterlife,1
355,Paul the Apostle,Q_2958,Supreme high god is fused with monarch,0
355,Paul the Apostle,Q_3122,Permanent scarring,0
355,Paul the Apostle,Q_3153,Institutionalized police force (by group),0
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3167,Water management (by other),1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3134,Transportation infrastructure (by group),0
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3168,Povery relief (by group),1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3174,Water management (by group),0
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3156,Public food starage (by other),1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3169,Public food storage (by group),0
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3163,Institutionalized elder care (by other),1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_2305,Violent conflict (outside region),1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3162,Poverty relief (by other),1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3074,Fictive kinship terminology,1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3158,Institutionalized famine relief (by group),1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3164,Famine relief (by other),1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_2908,Spirit-mind different powers than body,1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_2238,cultural contact accommodating,1
358,16th-17th c. Gauḍīya Vaiṣṇava Tradition,Q_3127,Transportation infrastructure (by group),1
361,Classical Greek Religion,Q_3093,Small-scale rituals,1
361,Classical Greek Religion,Q_2908,Spirit-mind different powers than body,1
361,Classical Greek Religion,Q_2964,Co-sacrifices in tomb/burial,1
361,Classical Greek Religion,Q_2914,Spatial location of afterlife,1
361,Classical Greek Religion,Q_3122,Permanent scarring,0
361,Classical Greek Religion,Q_3100,Sacrifice of time required,1
361,Classical Greek Religion,Q_3088,Forgone food opportunities (taboos),0
361,Classical Greek Religion,Q_2876,Special corpse treatment,1
361,Classical Greek Religion,Q_3108,Large-scale rituals,1
361,Classical Greek Religion,Q_2868,Spirit-body distinction,1
361,Classical Greek Religion,Q_3098,Castration required,0
361,Classical Greek Religion,Q_3022,Conventional vs. moral distinction,0
361,Classical Greek Religion,Q_3074,Fictive kinship terminology,0
361,Classical Greek Religion,Q_3117,Fasting required,0
361,Classical Greek Religion,Q_2271,Cultural contact competitive,0
361,Classical Greek Religion,Q_3115,Child sacrifice required,0
361,Classical Greek Religion,Q_2256,Violent conflict (within region),0
